CPT_PERIODENDING	ZONEID	MW
2007-02-10 16:15:00	240	5087
2007-02-10 16:15:00	242	16131
2007-02-10 16:15:00	244	10236
2007-02-10 16:15:00	246	1794
2007-02-10 16:30:00	240	5087
2007-02-10 16:30:00	242	16130
2007-02-10 16:30:00	244	10215
2007-02-10 16:30:00	246	1795
2007-02-10 16:45:00	240	5094
2007-02-10 16:45:00	242	16129
2007-02-10 16:45:00	244	10178
2007-02-10 16:45:00	246	1809
2007-02-10 17:00:00	240	5110
2007-02-10 17:00:00	242	16129
2007-02-10 17:00:00	244	10130
2007-02-10 17:00:00	246	1816
2007-02-10 17:15:00	240	4995
2007-02-10 17:15:00	242	16219
2007-02-10 17:15:00	244	10221
2007-02-10 17:15:00	246	1938
2007-02-10 17:30:00	240	4995
2007-02-10 17:30:00	242	16213
2007-02-10 17:30:00	244	10219
2007-02-10 17:30:00	246	1946
2007-02-10 17:45:00	240	4995
2007-02-10 17:45:00	242	16190
2007-02-10 17:45:00	244	10226
2007-02-10 17:45:00	246	1985
2007-02-10 18:00:00	240	4995
2007-02-10 18:00:00	242	16149
2007-02-10 18:00:00	244	10271
2007-02-10 18:00:00	246	2033
2007-02-10 18:15:00	240	5290
2007-02-10 18:15:00	242	16743
2007-02-10 18:15:00	244	10562
2007-02-10 18:15:00	246	2211
2007-02-10 18:30:00	240	5290
2007-02-10 18:30:00	242	16697
2007-02-10 18:30:00	244	10610
2007-02-10 18:30:00	246	2261
2007-02-10 18:45:00	240	5290
2007-02-10 18:45:00	242	16669
2007-02-10 18:45:00	244	10645
2007-02-10 18:45:00	246	2298
2007-02-10 19:00:00	240	5290
2007-02-10 19:00:00	242	16656
2007-02-10 19:00:00	244	10661
2007-02-10 19:00:00	246	2314
2007-02-10 19:15:00	240	5320
2007-02-10 19:15:00	242	16578
2007-02-10 19:15:00	244	10591
2007-02-10 19:15:00	246	2365
2007-02-10 19:30:00	240	5320
2007-02-10 19:30:00	242	16574
2007-02-10 19:30:00	244	10585
2007-02-10 19:30:00	246	2374
2007-02-10 19:45:00	240	5320
2007-02-10 19:45:00	242	16579
2007-02-10 19:45:00	244	10576
2007-02-10 19:45:00	246	2389
2007-02-10 20:00:00	240	5320
2007-02-10 20:00:00	242	16594
2007-02-10 20:00:00	244	10564
2007-02-10 20:00:00	246	2383
2007-02-10 20:15:00	240	5312
2007-02-10 20:15:00	242	16511
2007-02-10 20:15:00	244	10480
2007-02-10 20:15:00	246	2186
2007-02-10 20:30:00	240	5312
2007-02-10 20:30:00	242	16526
2007-02-10 20:30:00	244	10465
2007-02-10 20:30:00	246	2175
2007-02-10 20:45:00	240	5312
2007-02-10 20:45:00	242	16534
2007-02-10 20:45:00	244	10449
2007-02-10 20:45:00	246	2205
2007-02-10 21:00:00	240	5312
2007-02-10 21:00:00	242	16534
2007-02-10 21:00:00	244	10430
2007-02-10 21:00:00	246	2220
2007-02-10 21:15:00	240	5169
2007-02-10 21:15:00	242	16418
2007-02-10 21:15:00	244	10286
2007-02-10 21:15:00	246	2377
2007-02-10 21:30:00	240	5169
2007-02-10 21:30:00	242	16414
2007-02-10 21:30:00	244	10271
2007-02-10 21:30:00	246	2406
2007-02-10 21:45:00	240	5169
2007-02-10 21:45:00	242	16405
2007-02-10 21:45:00	244	10245
2007-02-10 21:45:00	246	2426
2007-02-10 22:00:00	240	5169
2007-02-10 22:00:00	242	16393
2007-02-10 22:00:00	244	10202
2007-02-10 22:00:00	246	2435
2007-02-10 22:15:00	240	5130
2007-02-10 22:15:00	242	14889
2007-02-10 22:15:00	244	9901
2007-02-10 22:15:00	246	1636
2007-02-10 22:30:00	240	5130
2007-02-10 22:30:00	242	14909
2007-02-10 22:30:00	244	9884
2007-02-10 22:30:00	246	1614
2007-02-10 22:45:00	240	5130
2007-02-10 22:45:00	242	14921
2007-02-10 22:45:00	244	9683
2007-02-10 22:45:00	246	1658
2007-02-10 23:00:00	240	5130
2007-02-10 23:00:00	242	14854
2007-02-10 23:00:00	244	9667
2007-02-10 23:00:00	246	1655
2007-02-10 23:15:00	240	4999
2007-02-10 23:15:00	242	14543
2007-02-10 23:15:00	244	8947
2007-02-10 23:15:00	246	1733
2007-02-10 23:30:00	240	4959
2007-02-10 23:30:00	242	14553
2007-02-10 23:30:00	244	8937
2007-02-10 23:30:00	246	1725
2007-02-10 23:45:00	240	4919
2007-02-10 23:45:00	242	14550
2007-02-10 23:45:00	244	8931
2007-02-10 23:45:00	246	1737
2007-02-11 00:00:00	240	4879
2007-02-11 00:00:00	242	14546
2007-02-11 00:00:00	244	8925
2007-02-11 00:00:00	246	1727
2007-02-11 00:15:00	240	4784
2007-02-11 00:15:00	242	14005
2007-02-11 00:15:00	244	9031
2007-02-11 00:15:00	246	1669
2007-02-11 00:30:00	240	4784
2007-02-11 00:30:00	242	14001
2007-02-11 00:30:00	244	9026
2007-02-11 00:30:00	246	1660
2007-02-11 00:45:00	240	4784
2007-02-11 00:45:00	242	13995
2007-02-11 00:45:00	244	9024
2007-02-11 00:45:00	246	1645
2007-02-11 01:00:00	240	4784
2007-02-11 01:00:00	242	13990
2007-02-11 01:00:00	244	9019
2007-02-11 01:00:00	246	1641
2007-02-11 01:15:00	240	4960
2007-02-11 01:15:00	242	13700
2007-02-11 01:15:00	244	8647
2007-02-11 01:15:00	246	1542
2007-02-11 01:30:00	240	4960
2007-02-11 01:30:00	242	13698
2007-02-11 01:30:00	244	8630
2007-02-11 01:30:00	246	1544
2007-02-11 01:45:00	240	4960
2007-02-11 01:45:00	242	13565
2007-02-11 01:45:00	244	8618
2007-02-11 01:45:00	246	1559
2007-02-11 02:00:00	240	4960
2007-02-11 02:00:00	242	13417
2007-02-11 02:00:00	244	8609
2007-02-11 02:00:00	246	1580
2007-02-11 02:15:00	240	5011
2007-02-11 02:15:00	242	13471
2007-02-11 02:15:00	244	8582
2007-02-11 02:15:00	246	1513
2007-02-11 02:30:00	240	5011
2007-02-11 02:30:00	242	13459
2007-02-11 02:30:00	244	8581
2007-02-11 02:30:00	246	1480
2007-02-11 02:45:00	240	5011
2007-02-11 02:45:00	242	13307
2007-02-11 02:45:00	244	8583
2007-02-11 02:45:00	246	1488
2007-02-11 03:00:00	240	5011
2007-02-11 03:00:00	242	13267
2007-02-11 03:00:00	244	8588
2007-02-11 03:00:00	246	1483
2007-02-11 03:15:00	240	5028
2007-02-11 03:15:00	242	12940
2007-02-11 03:15:00	244	8593
2007-02-11 03:15:00	246	1246
2007-02-11 03:30:00	240	5028
2007-02-11 03:30:00	242	12941
2007-02-11 03:30:00	244	8599
2007-02-11 03:30:00	246	1224
2007-02-11 03:45:00	240	5028
2007-02-11 03:45:00	242	12954
2007-02-11 03:45:00	244	8615
2007-02-11 03:45:00	246	1273
2007-02-11 04:00:00	240	5028
2007-02-11 04:00:00	242	12957
2007-02-11 04:00:00	244	8639
2007-02-11 04:00:00	246	1316
2007-02-11 04:15:00	240	5036
2007-02-11 04:15:00	242	13049
2007-02-11 04:15:00	244	8732
2007-02-11 04:15:00	246	1425
2007-02-11 04:30:00	240	5036
2007-02-11 04:30:00	242	13061
2007-02-11 04:30:00	244	8736
2007-02-11 04:30:00	246	1466
2007-02-11 04:45:00	240	5036
2007-02-11 04:45:00	242	13075
2007-02-11 04:45:00	244	8733
2007-02-11 04:45:00	246	1493
2007-02-11 05:00:00	240	5036
2007-02-11 05:00:00	242	13093
2007-02-11 05:00:00	244	8721
2007-02-11 05:00:00	246	1499
2007-02-11 05:15:00	240	5072
2007-02-11 05:15:00	242	13280
2007-02-11 05:15:00	244	8729
2007-02-11 05:15:00	246	1457
2007-02-11 05:30:00	240	5072
2007-02-11 05:30:00	242	13276
2007-02-11 05:30:00	244	8714
2007-02-11 05:30:00	246	1479
2007-02-11 05:45:00	240	5072
2007-02-11 05:45:00	242	13388
2007-02-11 05:45:00	244	8790
2007-02-11 05:45:00	246	1508
2007-02-11 06:00:00	240	5072
2007-02-11 06:00:00	242	13814
2007-02-11 06:00:00	244	9052
2007-02-11 06:00:00	246	1615
2007-02-11 06:15:00	240	4855
2007-02-11 06:15:00	242	15245
2007-02-11 06:15:00	244	9391
2007-02-11 06:15:00	246	1871
2007-02-11 06:30:00	240	4855
2007-02-11 06:30:00	242	15231
2007-02-11 06:30:00	244	9420
2007-02-11 06:30:00	246	1887
2007-02-11 06:45:00	240	4862
2007-02-11 06:45:00	242	15212
2007-02-11 06:45:00	244	9471
2007-02-11 06:45:00	246	1997
2007-02-11 07:00:00	240	4878
2007-02-11 07:00:00	242	15189
2007-02-11 07:00:00	244	9514
2007-02-11 07:00:00	246	2041
2007-02-11 07:15:00	240	5101
2007-02-11 07:15:00	242	15734
2007-02-11 07:15:00	244	9720
2007-02-11 07:15:00	246	1908
2007-02-11 07:30:00	240	5101
2007-02-11 07:30:00	242	15753
2007-02-11 07:30:00	244	9773
2007-02-11 07:30:00	246	1939
2007-02-11 07:45:00	240	5101
2007-02-11 07:45:00	242	15726
2007-02-11 07:45:00	244	9834
2007-02-11 07:45:00	246	2022
2007-02-11 08:00:00	240	5101
2007-02-11 08:00:00	242	15716
2007-02-11 08:00:00	244	9899
2007-02-11 08:00:00	246	2121
2007-02-11 08:15:00	240	5294
2007-02-11 08:15:00	242	15355
2007-02-11 08:15:00	244	9724
2007-02-11 08:15:00	246	2080
2007-02-11 08:30:00	240	5294
2007-02-11 08:30:00	242	15328
2007-02-11 08:30:00	244	9749
2007-02-11 08:30:00	246	2121
2007-02-11 08:45:00	240	5294
2007-02-11 08:45:00	242	15399
2007-02-11 08:45:00	244	9755
2007-02-11 08:45:00	246	2199
2007-02-11 09:00:00	240	5294
2007-02-11 09:00:00	242	15470
2007-02-11 09:00:00	244	9755
2007-02-11 09:00:00	246	2220
2007-02-11 09:15:00	240	5370
2007-02-11 09:15:00	242	15579
2007-02-11 09:15:00	244	9821
2007-02-11 09:15:00	246	2152
2007-02-11 09:30:00	240	5370
2007-02-11 09:30:00	242	15582
2007-02-11 09:30:00	244	9812
2007-02-11 09:30:00	246	2155
2007-02-11 09:45:00	240	5370
2007-02-11 09:45:00	242	15656
2007-02-11 09:45:00	244	9800
2007-02-11 09:45:00	246	2189
2007-02-11 10:00:00	240	5370
2007-02-11 10:00:00	242	15709
2007-02-11 10:00:00	244	9787
2007-02-11 10:00:00	246	2196
2007-02-11 10:15:00	240	5414
2007-02-11 10:15:00	242	15946
2007-02-11 10:15:00	244	9755
2007-02-11 10:15:00	246	2030
2007-02-11 10:30:00	240	5414
2007-02-11 10:30:00	242	16066
2007-02-11 10:30:00	244	9734
2007-02-11 10:30:00	246	2030
2007-02-11 10:45:00	240	5414
2007-02-11 10:45:00	242	16059
2007-02-11 10:45:00	244	9703
2007-02-11 10:45:00	246	2058
2007-02-11 11:00:00	240	5414
2007-02-11 11:00:00	242	15994
2007-02-11 11:00:00	244	9666
2007-02-11 11:00:00	246	2092
2007-02-11 11:15:00	240	5247
2007-02-11 11:15:00	242	16198
2007-02-11 11:15:00	244	9544
2007-02-11 11:15:00	246	2309
2007-02-11 11:30:00	240	5247
2007-02-11 11:30:00	242	16181
2007-02-11 11:30:00	244	9557
2007-02-11 11:30:00	246	2330
2007-02-11 11:45:00	240	5247
2007-02-11 11:45:00	242	16190
2007-02-11 11:45:00	244	9590
2007-02-11 11:45:00	246	2360
2007-02-11 12:00:00	240	5247
2007-02-11 12:00:00	242	16226
2007-02-11 12:00:00	244	9637
2007-02-11 12:00:00	246	2338
2007-02-11 12:15:00	240	5263
2007-02-11 12:15:00	242	15877
2007-02-11 12:15:00	244	9334
2007-02-11 12:15:00	246	2402
2007-02-11 12:30:00	240	5263
2007-02-11 12:30:00	242	15906
2007-02-11 12:30:00	244	9345
2007-02-11 12:30:00	246	2412
2007-02-11 12:45:00	240	5263
2007-02-11 12:45:00	242	15937
2007-02-11 12:45:00	244	9338
2007-02-11 12:45:00	246	2454
2007-02-11 13:00:00	240	5263
2007-02-11 13:00:00	242	15969
2007-02-11 13:00:00	244	9315
2007-02-11 13:00:00	246	2443
2007-02-11 13:15:00	240	5203
2007-02-11 13:15:00	242	15990
2007-02-11 13:15:00	244	9278
2007-02-11 13:15:00	246	2335
2007-02-11 13:30:00	240	5203
2007-02-11 13:30:00	242	16020
2007-02-11 13:30:00	244	9264
2007-02-11 13:30:00	246	2352
2007-02-11 13:45:00	240	5203
2007-02-11 13:45:00	242	16046
2007-02-11 13:45:00	244	9237
2007-02-11 13:45:00	246	2391
2007-02-11 14:00:00	240	5203
2007-02-11 14:00:00	242	16066
2007-02-11 14:00:00	244	9201
2007-02-11 14:00:00	246	2392
2007-02-11 14:15:00	240	5200
2007-02-11 14:15:00	242	16311
2007-02-11 14:15:00	244	9194
2007-02-11 14:15:00	246	2208
2007-02-11 14:30:00	240	5200
2007-02-11 14:30:00	242	16395
2007-02-11 14:30:00	244	9186
2007-02-11 14:30:00	246	2205
2007-02-11 14:45:00	240	5200
2007-02-11 14:45:00	242	16431
2007-02-11 14:45:00	244	9179
2007-02-11 14:45:00	246	2226
2007-02-11 15:00:00	240	5200
2007-02-11 15:00:00	242	16421
2007-02-11 15:00:00	244	9173
2007-02-11 15:00:00	246	2226
2007-02-11 15:15:00	240	5197
2007-02-11 15:15:00	242	15851
2007-02-11 15:15:00	244	9116
2007-02-11 15:15:00	246	2629
2007-02-11 15:30:00	240	5197
2007-02-11 15:30:00	242	15852
2007-02-11 15:30:00	244	9119
2007-02-11 15:30:00	246	2636
2007-02-11 15:45:00	240	5197
2007-02-11 15:45:00	242	15852
2007-02-11 15:45:00	244	9137
2007-02-11 15:45:00	246	2671
2007-02-11 16:00:00	240	5197
2007-02-11 16:00:00	242	15852
2007-02-11 16:00:00	244	9168
2007-02-11 16:00:00	246	2679
2007-02-11 16:15:00	240	5210
2007-02-11 16:15:00	242	15600
2007-02-11 16:15:00	244	9272
2007-02-11 16:15:00	246	2760
2007-02-11 16:30:00	240	5210
2007-02-11 16:30:00	242	15600
2007-02-11 16:30:00	244	9286
2007-02-11 16:30:00	246	2755
2007-02-11 16:45:00	240	5210
2007-02-11 16:45:00	242	15600
2007-02-11 16:45:00	244	9332
2007-02-11 16:45:00	246	2780
2007-02-11 17:00:00	240	5210
2007-02-11 17:00:00	242	15600
2007-02-11 17:00:00	244	9398
2007-02-11 17:00:00	246	2780
2007-02-11 17:15:00	240	5297
2007-02-11 17:15:00	242	16226
2007-02-11 17:15:00	244	9556
2007-02-11 17:15:00	246	2815
2007-02-11 17:30:00	240	5297
2007-02-11 17:30:00	242	16221
2007-02-11 17:30:00	244	9541
2007-02-11 17:30:00	246	2823
2007-02-11 17:45:00	240	5297
2007-02-11 17:45:00	242	16199
2007-02-11 17:45:00	244	9562
2007-02-11 17:45:00	246	2856
2007-02-11 18:00:00	240	5297
2007-02-11 18:00:00	242	16161
2007-02-11 18:00:00	244	9620
2007-02-11 18:00:00	246	2893
2007-02-11 18:15:00	240	5513
2007-02-11 18:15:00	242	16189
2007-02-11 18:15:00	244	9818
2007-02-11 18:15:00	246	3308
2007-02-11 18:30:00	240	5513
2007-02-11 18:30:00	242	16153
2007-02-11 18:30:00	244	9864
2007-02-11 18:30:00	246	3347
2007-02-11 18:45:00	240	5513
2007-02-11 18:45:00	242	16139
2007-02-11 18:45:00	244	9855
2007-02-11 18:45:00	246	3432
2007-02-11 19:00:00	240	5513
2007-02-11 19:00:00	242	16146
2007-02-11 19:00:00	244	9857
2007-02-11 19:00:00	246	3437
2007-02-11 19:15:00	240	5538
2007-02-11 19:15:00	242	16152
2007-02-11 19:15:00	244	9848
2007-02-11 19:15:00	246	3433
2007-02-11 19:30:00	240	5538
2007-02-11 19:30:00	242	16164
2007-02-11 19:30:00	244	9850
2007-02-11 19:30:00	246	3419
2007-02-11 19:45:00	240	5538
2007-02-11 19:45:00	242	16172
2007-02-11 19:45:00	244	9864
2007-02-11 19:45:00	246	3426
2007-02-11 20:00:00	240	5538
2007-02-11 20:00:00	242	16174
2007-02-11 20:00:00	244	9886
2007-02-11 20:00:00	246	3424
2007-02-11 20:15:00	240	5550
2007-02-11 20:15:00	242	16013
2007-02-11 20:15:00	244	9730
2007-02-11 20:15:00	246	3572
2007-02-11 20:30:00	240	5550
2007-02-11 20:30:00	242	16016
2007-02-11 20:30:00	244	9716
2007-02-11 20:30:00	246	3564
2007-02-11 20:45:00	240	5550
2007-02-11 20:45:00	242	16014
2007-02-11 20:45:00	244	9686
2007-02-11 20:45:00	246	3602
2007-02-11 21:00:00	240	5550
2007-02-11 21:00:00	242	16007
2007-02-11 21:00:00	244	9645
2007-02-11 21:00:00	246	3614
2007-02-11 21:15:00	240	5412
2007-02-11 21:15:00	242	16133
2007-02-11 21:15:00	244	9389
2007-02-11 21:15:00	246	3797
2007-02-11 21:30:00	240	5412
2007-02-11 21:30:00	242	16131
2007-02-11 21:30:00	244	9345
2007-02-11 21:30:00	246	3798
2007-02-11 21:45:00	240	5412
2007-02-11 21:45:00	242	16130
2007-02-11 21:45:00	244	9321
2007-02-11 21:45:00	246	3792
2007-02-11 22:00:00	240	5412
2007-02-11 22:00:00	242	16129
2007-02-11 22:00:00	244	9297
2007-02-11 22:00:00	246	3788
2007-02-11 22:15:00	240	5119
2007-02-11 22:15:00	242	14450
2007-02-11 22:15:00	244	9168
2007-02-11 22:15:00	246	3471
2007-02-11 22:30:00	240	5119
2007-02-11 22:30:00	242	14458
2007-02-11 22:30:00	244	9037
2007-02-11 22:30:00	246	3466
2007-02-11 22:45:00	240	5119
2007-02-11 22:45:00	242	14393
2007-02-11 22:45:00	244	8777
2007-02-11 22:45:00	246	3439
2007-02-11 23:00:00	240	5119
2007-02-11 23:00:00	242	14265
2007-02-11 23:00:00	244	8556
2007-02-11 23:00:00	246	3381
2007-02-11 23:15:00	240	5018
2007-02-11 23:15:00	242	13643
2007-02-11 23:15:00	244	7862
2007-02-11 23:15:00	246	3313
2007-02-11 23:30:00	240	5018
2007-02-11 23:30:00	242	13560
2007-02-11 23:30:00	244	7801
2007-02-11 23:30:00	246	3260
2007-02-11 23:45:00	240	5018
2007-02-11 23:45:00	242	13537
2007-02-11 23:45:00	244	7796
2007-02-11 23:45:00	246	3226
2007-02-12 00:00:00	240	5018
2007-02-12 00:00:00	242	13524
2007-02-12 00:00:00	244	7826
2007-02-12 00:00:00	246	3181
2007-02-12 00:15:00	240	4936
2007-02-12 00:15:00	242	12703
2007-02-12 00:15:00	244	8105
2007-02-12 00:15:00	246	2829
2007-02-12 00:30:00	240	4936
2007-02-12 00:30:00	242	12445
2007-02-12 00:30:00	244	8102
2007-02-12 00:30:00	246	2822
2007-02-12 00:45:00	240	4936
2007-02-12 00:45:00	242	12443
2007-02-12 00:45:00	244	8099
2007-02-12 00:45:00	246	2833
2007-02-12 01:00:00	240	4936
2007-02-12 01:00:00	242	12364
2007-02-12 01:00:00	244	8094
2007-02-12 01:00:00	246	2834
2007-02-12 01:15:00	240	4982
2007-02-12 01:15:00	242	12284
2007-02-12 01:15:00	244	7914
2007-02-12 01:15:00	246	2756
2007-02-12 01:30:00	240	4982
2007-02-12 01:30:00	242	12284
2007-02-12 01:30:00	244	7901
2007-02-12 01:30:00	246	2760
2007-02-12 01:45:00	240	4982
2007-02-12 01:45:00	242	12284
2007-02-12 01:45:00	244	7896
2007-02-12 01:45:00	246	2780
2007-02-12 02:00:00	240	4982
2007-02-12 02:00:00	242	12284
2007-02-12 02:00:00	244	7893
2007-02-12 02:00:00	246	2782
2007-02-12 02:15:00	240	4975
2007-02-12 02:15:00	242	12233
2007-02-12 02:15:00	244	7850
2007-02-12 02:15:00	246	2690
2007-02-12 02:30:00	240	4975
2007-02-12 02:30:00	242	12233
2007-02-12 02:30:00	244	7847
2007-02-12 02:30:00	246	2695
2007-02-12 02:45:00	240	4975
2007-02-12 02:45:00	242	12233
2007-02-12 02:45:00	244	7845
2007-02-12 02:45:00	246	2711
2007-02-12 03:00:00	240	4975
2007-02-12 03:00:00	242	12233
2007-02-12 03:00:00	244	7842
2007-02-12 03:00:00	246	2715
2007-02-12 03:15:00	240	4991
2007-02-12 03:15:00	242	12236
2007-02-12 03:15:00	244	7849
2007-02-12 03:15:00	246	2634
2007-02-12 03:30:00	240	4991
2007-02-12 03:30:00	242	12236
2007-02-12 03:30:00	244	7853
2007-02-12 03:30:00	246	2635
2007-02-12 03:45:00	240	4991
2007-02-12 03:45:00	242	12236
2007-02-12 03:45:00	244	7866
2007-02-12 03:45:00	246	2638
2007-02-12 04:00:00	240	4991
2007-02-12 04:00:00	242	12240
2007-02-12 04:00:00	244	7889
2007-02-12 04:00:00	246	2639
2007-02-12 04:15:00	240	5024
2007-02-12 04:15:00	242	12318
2007-02-12 04:15:00	244	8100
2007-02-12 04:15:00	246	2630
2007-02-12 04:30:00	240	5024
2007-02-12 04:30:00	242	12324
2007-02-12 04:30:00	244	8118
2007-02-12 04:30:00	246	2638
2007-02-12 04:45:00	240	5024
2007-02-12 04:45:00	242	12344
2007-02-12 04:45:00	244	8124
2007-02-12 04:45:00	246	2636
2007-02-12 05:00:00	240	5024
2007-02-12 05:00:00	242	12379
2007-02-12 05:00:00	244	8121
2007-02-12 05:00:00	246	2653
2007-02-12 05:15:00	240	5038
2007-02-12 05:15:00	242	12685
2007-02-12 05:15:00	244	8288
2007-02-12 05:15:00	246	2676
2007-02-12 05:30:00	240	5038
2007-02-12 05:30:00	242	12736
2007-02-12 05:30:00	244	8360
2007-02-12 05:30:00	246	2699
2007-02-12 05:45:00	240	5038
2007-02-12 05:45:00	242	12820
2007-02-12 05:45:00	244	8493
2007-02-12 05:45:00	246	2777
2007-02-12 06:00:00	240	5038
2007-02-12 06:00:00	242	13230
2007-02-12 06:00:00	244	9130
2007-02-12 06:00:00	246	2886
2007-02-12 06:15:00	240	5730
2007-02-12 06:15:00	242	15511
2007-02-12 06:15:00	244	9935
2007-02-12 06:15:00	246	3378
2007-02-12 06:30:00	240	5730
2007-02-12 06:30:00	242	15469
2007-02-12 06:30:00	244	10023
2007-02-12 06:30:00	246	3479
2007-02-12 06:45:00	240	5730
2007-02-12 06:45:00	242	15471
2007-02-12 06:45:00	244	10080
2007-02-12 06:45:00	246	3632
2007-02-12 07:00:00	240	5730
2007-02-12 07:00:00	242	15460
2007-02-12 07:00:00	244	10128
2007-02-12 07:00:00	246	3652
2007-02-12 07:15:00	240	5851
2007-02-12 07:15:00	242	15521
2007-02-12 07:15:00	244	10302
2007-02-12 07:15:00	246	3418
2007-02-12 07:30:00	240	5851
2007-02-12 07:30:00	242	15523
2007-02-12 07:30:00	244	10309
2007-02-12 07:30:00	246	3417
2007-02-12 07:45:00	240	5851
2007-02-12 07:45:00	242	15523
2007-02-12 07:45:00	244	10300
2007-02-12 07:45:00	246	3444
2007-02-12 08:00:00	240	5851
2007-02-12 08:00:00	242	15521
2007-02-12 08:00:00	244	10278
2007-02-12 08:00:00	246	3507
2007-02-12 08:15:00	240	5784
2007-02-12 08:15:00	242	15470
2007-02-12 08:15:00	244	10168
2007-02-12 08:15:00	246	3451
2007-02-12 08:30:00	240	5784
2007-02-12 08:30:00	242	15469
2007-02-12 08:30:00	244	10148
2007-02-12 08:30:00	246	3459
2007-02-12 08:45:00	240	5784
2007-02-12 08:45:00	242	15469
2007-02-12 08:45:00	244	10135
2007-02-12 08:45:00	246	3490
2007-02-12 09:00:00	240	5784
2007-02-12 09:00:00	242	15472
2007-02-12 09:00:00	244	10131
2007-02-12 09:00:00	246	3495
2007-02-12 09:15:00	240	5761
2007-02-12 09:15:00	242	15125
2007-02-12 09:15:00	244	10043
2007-02-12 09:15:00	246	3623
2007-02-12 09:30:00	240	5761
2007-02-12 09:30:00	242	15125
2007-02-12 09:30:00	244	10016
2007-02-12 09:30:00	246	3629
2007-02-12 09:45:00	240	5761
2007-02-12 09:45:00	242	15125
2007-02-12 09:45:00	244	9988
2007-02-12 09:45:00	246	3680
2007-02-12 10:00:00	240	5761
2007-02-12 10:00:00	242	15125
2007-02-12 10:00:00	244	9957
2007-02-12 10:00:00	246	3684
2007-02-12 10:15:00	240	5752
2007-02-12 10:15:00	242	15025
2007-02-12 10:15:00	244	9958
2007-02-12 10:15:00	246	3531
2007-02-12 10:30:00	240	5752
2007-02-12 10:30:00	242	15027
2007-02-12 10:30:00	244	9927
2007-02-12 10:30:00	246	3526
2007-02-12 10:45:00	240	5752
2007-02-12 10:45:00	242	15103
2007-02-12 10:45:00	244	9902
2007-02-12 10:45:00	246	3522
2007-02-12 11:00:00	240	5752
2007-02-12 11:00:00	242	15158
2007-02-12 11:00:00	244	9882
2007-02-12 11:00:00	246	3513
2007-02-12 11:15:00	240	5586
2007-02-12 11:15:00	242	15230
2007-02-12 11:15:00	244	9737
2007-02-12 11:15:00	246	3249
2007-02-12 11:30:00	240	5586
2007-02-12 11:30:00	242	15357
2007-02-12 11:30:00	244	9743
2007-02-12 11:30:00	246	3221
2007-02-12 11:45:00	240	5586
2007-02-12 11:45:00	242	15374
2007-02-12 11:45:00	244	9768
2007-02-12 11:45:00	246	3135
2007-02-12 12:00:00	240	5586
2007-02-12 12:00:00	242	15383
2007-02-12 12:00:00	244	9808
2007-02-12 12:00:00	246	3101
2007-02-12 12:15:00	240	5568
2007-02-12 12:15:00	242	15111
2007-02-12 12:15:00	244	9843
2007-02-12 12:15:00	246	3472
2007-02-12 12:30:00	240	5568
2007-02-12 12:30:00	242	15138
2007-02-12 12:30:00	244	9879
2007-02-12 12:30:00	246	3439
2007-02-12 12:45:00	240	5568
2007-02-12 12:45:00	242	15177
2007-02-12 12:45:00	244	9898
2007-02-12 12:45:00	246	3330
2007-02-12 13:00:00	240	5568
2007-02-12 13:00:00	242	15228
2007-02-12 13:00:00	244	9896
2007-02-12 13:00:00	246	3276
2007-02-12 13:15:00	240	5552
2007-02-12 13:15:00	242	15240
2007-02-12 13:15:00	244	9794
2007-02-12 13:15:00	246	2982
2007-02-12 13:30:00	240	5552
2007-02-12 13:30:00	242	15270
2007-02-12 13:30:00	244	9779
2007-02-12 13:30:00	246	2950
2007-02-12 13:45:00	240	5552
2007-02-12 13:45:00	242	15291
2007-02-12 13:45:00	244	9764
2007-02-12 13:45:00	246	2913
2007-02-12 14:00:00	240	5552
2007-02-12 14:00:00	242	15303
2007-02-12 14:00:00	244	9755
2007-02-12 14:00:00	246	2913
2007-02-12 14:15:00	240	5313
2007-02-12 14:15:00	242	15558
2007-02-12 14:15:00	244	9732
2007-02-12 14:15:00	246	2881
2007-02-12 14:30:00	240	5313
2007-02-12 14:30:00	242	15565
2007-02-12 14:30:00	244	9728
2007-02-12 14:30:00	246	2874
2007-02-12 14:45:00	240	5313
2007-02-12 14:45:00	242	15563
2007-02-12 14:45:00	244	9724
2007-02-12 14:45:00	246	2905
2007-02-12 15:00:00	240	5313
2007-02-12 15:00:00	242	15554
2007-02-12 15:00:00	244	9725
2007-02-12 15:00:00	246	2922
2007-02-12 15:15:00	240	5538
2007-02-12 15:15:00	242	15240
2007-02-12 15:15:00	244	9726
2007-02-12 15:15:00	246	3170
2007-02-12 15:30:00	240	5538
